trip_id,user_id,request_ts,completed_ts,pickup_city,dropoff_city,tariff,order_status,distance_km,duration_min,surge_multiplier,eta_minutes,gmv,platform_revenue,promo_discount,driver_bonus,processing_cost,insurance_cost,support_cost,refund_amount,variable_ops_cost,contribution_margin,rating,is_airport_trip,weather_bucket,payment_method
T0009181,U00856,2025-06-26T19:33:00,2025-06-26T20:14:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,12.69,41.8,1.0,5.4,823.64,230.62,0.0,0.0,9.88,6.59,0.0,0.0,16.47,214.15,4.7,False,Ясно,Наличные
T0009182,U00856,2025-07-29T19:55:00,2025-07-29T20:26:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,7.57,31.2,1.0,4.4,266.65,58.66,0.0,0.0,6.0,4.0,0.0,0.0,10.0,48.66,4.8,False,Ясно,Наличные
T0009183,U00856,2025-08-04T06:08:00,2025-08-04T06:32:00,Москва,Москва,Бизнес,completed,6.47,24.8,1.0,2.0,537.46,150.49,0.0,0.0,6.45,4.3,39.54,0.0,50.29,100.2,4.8,False,Ясно,Наличные
T0009184,U00856,2025-08-19T11:25:00,2025-08-19T11:44:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,6.49,20.0,1.0,7.2,538.54,150.79,0.0,0.0,6.46,4.31,0.0,85.6,10.77,54.42,4.7,False,Ясно,Наличные
T0009185,U00856,2025-08-21T13:07:00,2025-08-21T13:39:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,7.52,32.7,1.43,8.2,838.51,234.78,0.0,0.0,10.06,6.71,0.0,0.0,16.77,218.01,4.5,False,Праздник,Наличные
T0009186,U00856,2025-08-22T06:20:00,2025-08-22T06:34:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,4.49,14.7,1.0,6.7,192.75,42.41,0.0,0.0,6.0,4.0,0.0,0.0,10.0,32.41,4.7,False,Ясно,Наличные
T0009187,U00856,2025-08-23T08:10:00,2025-08-23T08:33:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,6.97,23.3,1.0,4.9,346.02,83.05,0.0,0.0,6.0,4.0,0.0,0.0,10.0,73.05,5.0,False,Ясно,Наличные
T0009188,U00856,2025-09-13T07:25:00,2025-09-13T08:42:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,22.47,77.2,1.0,4.1,1273.45,356.57,0.0,0.0,15.28,10.19,0.0,348.06,25.47,-16.97,5.0,False,Снег,Наличные
T0009189,U00856,2025-09-14T15:58:00,2025-09-14T16:10:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,3.35,12.7,1.07,6.7,423.05,118.45,0.0,14.93,6.0,4.0,0.0,0.0,10.0,93.52,4.7,False,Пиковый спрос,Наличные
T0009190,U00856,2025-09-27T22:59:00,2025-09-27T23:19:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,5.14,20.4,1.0,6.3,289.48,69.47,0.0,0.0,6.0,4.0,9.03,0.0,19.03,50.45,4.5,False,Снег,Наличные
T0009191,U00856,2025-09-28T08:59:00,2025-09-28T09:11:00,Санкт-Петербург,Москва,Эконом,completed,4.79,12.3,1.0,7.5,199.95,43.99,0.0,0.0,6.0,4.0,0.0,0.0,10.0,33.99,4.7,True,Ясно,Наличные
T0009192,U00856,2025-09-29T13:59:00,,Санкт-Петербург,Санкт-Петербург,Бизнес,cancelled_driver,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Наличные
T0009193,U00856,2025-10-20T10:12:00,2025-10-20T10:44:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,9.69,32.6,1.34,2.8,920.48,257.73,0.0,0.0,11.05,7.36,0.0,0.0,18.41,239.33,4.8,False,Праздник,Наличные
T0009194,U00856,2025-11-25T15:39:00,2025-11-25T15:50:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,3.56,11.4,1.08,4.1,184.41,40.57,0.0,0.0,6.0,4.0,16.26,0.0,26.26,14.31,4.6,False,Дождь,Наличные
T0009195,U00856,2025-12-12T15:41:00,2025-12-12T16:10:00,Екатеринбург,Екатеринбург,Бизнес,completed,10.12,29.3,1.0,2.9,705.43,197.52,0.0,0.0,8.47,5.64,35.11,0.0,49.22,148.3,5.0,False,Ясно,Наличные
T0009196,U00856,2025-12-12T15:27:00,,Санкт-Петербург,Казань,Бизнес,cancelled_rider,0.0,0.0,1.13,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Дождь,Наличные
T0009197,U00856,2025-12-16T18:07:00,2025-12-16T18:36:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,8.98,29.3,1.0,9.8,300.43,66.09,0.0,0.0,6.0,4.0,0.0,0.0,10.0,56.09,5.0,False,Ясно,Наличные
T0009198,U00856,2026-01-11T20:45:00,2026-01-11T21:29:00,Санкт-Петербург,Новосибирск,Эконом,completed,15.08,44.7,1.0,9.4,446.96,98.33,0.0,0.0,6.0,4.0,29.74,0.0,39.74,58.6,4.6,True,Снег,Наличные
T0009199,U00856,2026-01-12T07:36:00,2026-01-12T07:52:00,Казань,Казань,Бизнес,completed,4.81,16.5,1.0,5.9,461.16,129.12,0.0,0.0,6.0,4.0,41.2,0.0,51.2,77.93,4.4,False,Ясно,Наличные
T0009200,U00856,2026-01-21T13:56:00,2026-01-21T13:59:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,0.99,3.3,1.22,8.3,132.97,29.25,0.0,5.47,6.0,4.0,0.0,0.0,10.0,13.78,4.5,False,Пиковый спрос,Наличные
T0009201,U00856,2026-02-03T12:04:00,2026-02-03T12:25:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,5.56,21.6,1.0,2.0,495.76,138.81,0.0,0.0,6.0,4.0,0.0,0.0,10.0,128.81,4.8,False,Ясно,Наличные
T0009202,U00856,2026-02-16T11:45:00,2026-02-16T12:18:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,9.04,33.2,1.0,5.0,302.07,66.46,0.0,0.0,6.0,4.0,0.0,0.0,10.0,56.46,4.6,False,Ясно,Наличные
T0009203,U00856,2026-03-08T11:49:00,2026-03-08T12:20:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,7.68,31.5,1.4,4.9,828.15,231.88,0.0,0.0,9.94,6.63,0.0,0.0,16.56,215.32,4.9,False,Дождь,Наличные
T0009204,U00856,2026-03-09T21:58:00,2026-03-09T23:02:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,20.26,64.6,1.0,3.6,1172.06,328.18,0.0,0.0,14.06,9.38,0.0,0.0,23.44,304.74,4.2,False,Ясно,Наличные
T0009205,U00856,2026-03-16T19:15:00,2026-03-16T20:17:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,15.65,62.5,1.0,5.2,959.88,268.77,0.0,0.0,11.52,7.68,0.0,0.0,19.2,249.57,4.5,False,Ясно,Наличные
T0009206,U00856,2026-03-16T18:29:00,2026-03-16T19:14:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,14.42,45.1,1.17,5.1,1059.87,296.76,0.0,51.03,12.72,8.48,40.33,0.0,61.53,184.21,4.2,False,Пиковый спрос,Наличные
T0009207,U00856,2026-03-18T14:51:00,2026-03-18T15:55:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,18.64,64.6,1.18,5.7,1298.34,363.54,68.9,0.0,15.58,10.39,0.0,0.0,25.97,268.67,4.8,False,Пиковый спрос,Наличные
T0009208,U00856,2026-03-24T19:45:00,2026-03-24T20:28:00,Санкт-Петербург,Санкт-Петербург,Бизнес,completed,15.37,43.7,1.0,10.9,947.05,265.17,0.0,0.0,11.36,7.58,0.0,0.0,18.94,246.23,4.5,False,Ясно,Наличные
T0009209,U00857,2025-01-26T06:24:00,2025-01-26T06:30:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.95,6.8,1.0,6.1,131.8,29.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,19.0,4.3,False,Ясно,Карта
T0009210,U00857,2025-06-10T13:15:00,2025-06-10T14:20:00,Санкт-Петербург,Москва,Эконом,completed,33.26,65.3,1.32,9.6,1163.78,256.03,0.0,0.0,13.97,9.31,0.0,0.0,23.28,232.76,4.2,True,Дождь,Карта
T0009211,U00857,2025-10-12T10:26:00,2025-10-12T11:17:00,Санкт-Петербург,Москва,Эконом,completed,31.15,51.6,1.0,6.3,832.66,183.19,130.77,0.0,9.99,6.66,0.0,0.0,16.65,35.76,5.0,True,Ясно,Карта
T0009212,U00857,2026-01-31T20:49:00,2026-01-31T20:53:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.6,4.6,1.0,8.6,123.38,27.14,0.0,0.0,6.0,4.0,0.0,0.0,10.0,17.14,4.8,False,Ясно,Карта
T0009213,U00859,2025-08-29T14:45:00,2025-08-29T15:24:00,Новосибирск,Новосибирск,Комфорт,completed,9.37,39.5,1.0,12.8,420.34,100.88,0.0,0.0,6.0,4.0,0.0,0.0,10.0,90.88,5.0,False,Ясно,Карта
T0009214,U00859,2025-09-05T18:28:00,2025-09-05T19:31:00,Новосибирск,Новосибирск,Комфорт,completed,20.39,63.4,1.0,9.3,762.05,182.89,0.0,0.0,9.14,6.1,31.61,0.0,46.85,136.04,5.0,False,Ясно,Карта
T0009215,U00859,2025-10-01T16:26:00,2025-10-01T16:37:00,Новосибирск,Новосибирск,Комфорт,completed,3.84,11.0,1.0,8.1,248.98,59.76,0.0,0.0,6.0,4.0,0.0,0.0,10.0,49.76,4.9,False,Ясно,Карта
T0009216,U00859,2025-10-17T09:06:00,2025-10-17T09:55:00,Новосибирск,Новосибирск,Комфорт,completed,12.66,49.5,1.2,4.5,625.9,150.22,0.0,0.0,7.51,5.01,0.0,0.0,12.52,137.7,4.8,False,Дождь,Карта
T0009217,U00859,2025-10-23T18:13:00,2025-10-23T18:36:00,Новосибирск,Новосибирск,Эконом,completed,6.81,23.8,1.27,5.4,315.92,69.5,0.0,0.0,6.0,4.0,0.0,0.0,10.0,59.5,4.4,False,Дождь,Карта
T0009218,U00859,2025-11-06T22:17:00,2025-11-06T22:58:00,Новосибирск,Москва,Комфорт,completed,20.05,41.9,1.22,2.2,913.34,219.2,0.0,0.0,10.96,7.31,0.0,0.0,18.27,200.93,4.6,True,Праздник,Карта
T0009219,U00859,2025-11-16T16:59:00,2025-11-16T17:37:00,Новосибирск,Новосибирск,Комфорт,completed,8.74,38.3,1.39,5.5,559.27,134.22,85.99,28.21,6.71,4.47,0.0,0.0,11.19,8.84,4.6,False,Праздник,Карта
T0009220,U00859,2025-11-18T15:33:00,2025-11-18T15:58:00,Новосибирск,Новосибирск,Комфорт,completed,5.95,25.4,1.45,5.5,456.78,109.63,0.0,13.73,6.0,4.0,0.0,0.0,10.0,85.9,4.9,False,Праздник,Карта
T0009221,U00859,2025-11-26T19:12:00,2025-11-26T19:40:00,Новосибирск,Новосибирск,Комфорт,completed,7.04,28.4,1.0,6.6,348.12,83.55,0.0,0.0,6.0,4.0,0.0,0.0,10.0,73.55,4.8,False,Ясно,Карта
T0009222,U00859,2025-11-27T20:36:00,2025-11-27T21:02:00,Новосибирск,Новосибирск,Комфорт,completed,6.58,26.3,1.18,4.8,393.48,94.44,0.0,0.0,6.0,4.0,0.0,0.0,10.0,84.44,4.2,False,Пиковый спрос,Карта
T0009223,U00859,2025-12-11T19:05:00,2025-12-11T19:19:00,Новосибирск,Новосибирск,Эконом,completed,4.32,14.6,1.43,3.8,269.21,59.23,0.0,0.0,6.0,4.0,44.52,0.0,54.52,4.71,4.4,False,Пиковый спрос,Карта
T0009224,U00859,2025-12-29T09:39:00,2025-12-29T09:53:00,Новосибирск,Новосибирск,Эконом,completed,5.03,14.2,1.0,5.7,205.74,45.26,0.0,0.0,6.0,4.0,0.0,0.0,10.0,35.26,4.3,False,Ясно,Карта
T0009225,U00859,2026-01-01T18:24:00,2026-01-01T18:45:00,Новосибирск,Новосибирск,Комфорт,completed,6.72,21.5,1.23,6.5,416.82,100.04,0.0,0.0,6.0,4.0,0.0,0.0,10.0,90.04,4.1,False,Дождь,Карта
T0009226,U00859,2026-01-02T21:01:00,2026-01-02T22:24:00,Новосибирск,Новосибирск,Комфорт,completed,21.92,83.8,1.0,11.3,809.43,194.26,0.0,0.0,9.71,6.48,0.0,0.0,16.19,178.07,4.8,False,Ясно,Карта
T0009227,U00859,2026-01-09T06:13:00,2026-01-09T07:47:00,Новосибирск,Новосибирск,Бизнес,completed,24.03,94.5,1.5,2.1,2012.31,563.45,0.0,0.0,24.15,16.1,0.0,0.0,40.25,523.2,5.0,False,Праздник,Карта
T0009228,U00859,2026-01-12T12:46:00,2026-01-12T13:00:00,Новосибирск,Новосибирск,Комфорт,completed,3.52,14.2,1.0,9.0,239.16,57.4,22.09,0.0,6.0,4.0,0.0,0.0,10.0,25.31,4.4,False,Ясно,Карта
T0009229,U00859,2026-01-14T20:30:00,2026-01-14T20:36:00,Новосибирск,Новосибирск,Эконом,completed,1.66,6.6,1.45,5.2,180.67,39.75,21.81,11.79,6.0,4.0,0.0,0.0,10.0,-3.85,4.8,False,Пиковый спрос,Карта
T0009230,U00859,2026-01-19T13:28:00,2026-01-19T15:13:00,Новосибирск,Москва,Комфорт,completed,29.69,105.5,1.08,7.5,1132.26,271.74,0.0,0.0,13.59,9.06,0.0,0.0,22.65,249.1,4.5,True,Пиковый спрос,Карта
T0009231,U00859,2026-01-24T12:48:00,2026-01-24T13:45:00,Новосибирск,Новосибирск,Комфорт,completed,16.73,57.6,1.23,8.8,798.34,191.6,0.0,0.0,9.58,6.39,0.0,0.0,15.97,175.64,4.6,False,Дождь,Карта
T0009232,U00859,2026-01-25T09:20:00,2026-01-25T09:45:00,Новосибирск,Новосибирск,Комфорт,completed,8.38,25.6,1.0,4.8,389.75,93.54,0.0,0.0,6.0,4.0,0.0,0.0,10.0,83.54,4.3,False,Ясно,Карта
T0009233,U00859,2026-01-26T06:16:00,2026-01-26T07:40:00,Новосибирск,Новосибирск,Комфорт,completed,21.6,85.0,1.0,3.3,799.71,191.93,0.0,0.0,9.6,6.4,0.0,0.0,15.99,175.94,5.0,True,Ясно,Карта
T0009234,U00859,2026-02-22T07:04:00,2026-02-22T08:02:00,Новосибирск,Санкт-Петербург,Комфорт,completed,17.61,58.1,1.14,2.7,769.41,184.66,0.0,0.0,9.23,6.16,44.35,0.0,59.74,124.92,5.0,True,Дождь,Карта
T0009235,U00859,2026-02-26T07:36:00,2026-02-26T08:12:00,Новосибирск,Новосибирск,Комфорт,completed,11.55,36.5,1.0,2.1,487.94,117.11,0.0,0.0,6.0,4.0,0.0,0.0,10.0,107.11,4.4,False,Ясно,Карта
T0009236,U00859,2026-03-07T15:54:00,2026-03-07T16:36:00,Новосибирск,Новосибирск,Комфорт,completed,12.67,43.0,1.39,5.0,728.38,174.81,0.0,49.75,8.74,5.83,0.0,0.0,14.57,110.49,4.4,False,Пиковый спрос,Карта
T0009237,U00859,2026-03-10T22:57:00,2026-03-10T23:13:00,Новосибирск,Новосибирск,Комфорт,completed,4.05,16.2,1.0,6.5,255.64,61.35,0.0,0.0,6.0,4.0,37.84,0.0,47.84,13.51,4.8,False,Снег,Карта
T0009238,U00859,2026-03-18T12:23:00,2026-03-18T12:39:00,Новосибирск,Новосибирск,Комфорт,completed,4.24,16.1,1.22,4.1,318.35,76.4,0.0,0.0,6.0,4.0,0.0,0.0,10.0,66.4,5.0,False,Дождь,Карта
T0009239,U00860,2025-10-25T11:28:00,2025-10-25T12:11:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,10.6,43.2,1.35,3.8,619.63,148.71,0.0,0.0,7.44,4.96,0.0,0.0,12.39,136.32,4.4,False,Праздник,Карта
T0009240,U00860,2025-11-12T09:54:00,2025-11-12T10:06:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,3.95,12.5,1.0,5.4,252.55,60.61,0.0,0.0,6.0,4.0,0.0,77.15,10.0,-26.54,4.8,False,Ясно,Карта
T0009241,U00860,2025-12-15T21:44:00,2025-12-15T22:19:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,8.76,35.8,1.0,9.0,401.53,96.37,0.0,0.0,6.0,4.0,0.0,0.0,10.0,86.37,5.0,False,Ясно,Карта
T0009242,U00860,2025-12-22T06:18:00,2025-12-22T06:54:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,10.75,36.0,1.0,6.0,463.3,111.19,0.0,0.0,6.0,4.0,0.0,0.0,10.0,101.19,4.6,False,Ясно,Карта
T0009243,U00860,2026-01-03T07:10:00,2026-01-03T07:43:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,11.83,33.8,1.0,9.1,496.82,119.24,0.0,0.0,6.0,4.0,22.55,0.0,32.55,86.68,5.0,False,Ясно,Карта
T0009244,U00860,2026-01-12T17:44:00,2026-01-12T17:59:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,5.54,15.8,1.0,6.8,301.72,72.41,0.0,0.0,6.0,4.0,32.05,0.0,42.05,30.36,5.0,False,Ясно,Карта
T0009245,U00860,2026-01-24T17:39:00,2026-01-24T19:12:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,23.08,93.7,1.0,7.3,845.55,202.93,0.0,0.0,10.15,6.76,0.0,0.0,16.91,186.02,4.4,False,Ясно,Карта
T0009246,U00860,2026-01-24T14:50:00,2026-01-24T15:38:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,12.75,48.7,1.0,5.0,525.2,126.05,0.0,0.0,6.3,4.2,0.0,0.0,10.5,115.55,4.9,False,Ясно,Карта
T0009247,U00860,2026-02-05T15:18:00,2026-02-05T15:38:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.11,20.6,1.0,8.5,231.58,50.95,0.0,0.0,6.0,4.0,0.0,0.0,10.0,40.95,4.9,False,Ясно,Карта
T0009248,U00860,2026-02-19T22:56:00,2026-02-19T23:32:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,13.77,36.9,1.0,3.3,415.54,91.42,0.0,0.0,6.0,4.0,0.0,0.0,10.0,81.42,5.0,True,Ясно,Карта
T0009249,U00860,2026-02-21T11:21:00,2026-02-21T11:58:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,10.72,37.7,1.0,4.0,462.38,110.97,0.0,0.0,6.0,4.0,0.0,0.0,10.0,100.97,4.6,False,Ясно,Карта
T0009250,U00860,2026-02-24T16:51:00,,Санкт-Петербург,Санкт-Петербург,Комфорт,cancelled_driver,0.0,0.0,1.11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Дождь,Карта
T0009251,U00860,2026-02-25T11:55:00,2026-02-25T12:28:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,8.98,33.4,1.11,10.4,451.88,108.45,15.21,0.0,6.0,4.0,0.0,0.0,10.0,83.24,4.8,False,Дождь,Карта
T0009252,U00860,2026-03-06T13:28:00,2026-03-06T14:11:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,11.47,43.8,1.0,7.4,360.2,79.24,0.0,0.0,6.0,4.0,31.0,0.0,41.0,38.25,3.9,False,Ясно,Карта
T0009253,U00860,2026-03-10T12:17:00,2026-03-10T13:01:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,12.55,44.9,1.49,8.5,774.91,185.98,0.0,0.0,9.3,6.2,0.0,0.0,15.5,170.48,4.3,False,Праздник,Карта
T0009254,U00860,2026-03-21T15:00:00,2026-03-21T15:14:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,4.57,14.7,1.27,8.1,346.09,83.06,0.0,0.0,6.0,4.0,0.0,0.0,10.0,73.06,4.6,False,Дождь,Карта
T0009255,U00861,2025-10-31T13:21:00,2025-10-31T13:29:00,Казань,Казань,Эконом,completed,2.56,8.3,1.18,4.5,172.69,37.99,0.0,4.77,6.0,4.0,38.87,0.0,48.87,-15.64,4.4,False,Пиковый спрос,Карта
T0009256,U00861,2025-11-19T19:50:00,2025-11-19T20:22:00,Казань,Казань,Эконом,completed,8.69,32.3,1.44,9.4,422.84,93.02,0.0,26.9,6.0,4.0,0.0,0.0,10.0,56.12,5.0,False,Праздник,Карта
T0009257,U00861,2025-11-26T15:53:00,2025-11-26T16:20:00,Казань,Казань,Эконом,completed,6.72,27.0,1.0,7.4,246.23,54.17,31.49,0.0,6.0,4.0,0.0,0.0,10.0,12.68,4.2,False,Ясно,Карта
T0009258,U00861,2025-12-17T22:31:00,2025-12-17T22:50:00,Казань,Казань,Эконом,completed,5.88,19.5,1.33,2.0,301.25,66.27,0.0,0.0,6.0,4.0,0.0,0.0,10.0,56.27,4.9,False,Дождь,Карта
T0009259,U00861,2026-01-01T15:57:00,2026-01-01T16:23:00,Казань,Казань,Эконом,completed,6.66,26.7,1.26,7.2,309.46,68.08,0.0,0.0,6.0,4.0,0.0,0.0,10.0,58.08,5.0,False,Праздник,Карта
T0009260,U00861,2026-01-09T20:07:00,2026-01-09T21:00:00,Казань,Казань,Эконом,completed,13.65,53.5,1.43,3.5,590.35,129.88,0.0,36.2,7.08,4.72,32.17,0.0,43.97,49.7,4.3,False,Пиковый спрос,Карта
T0009261,U00861,2026-02-04T15:21:00,,Казань,Санкт-Петербург,Эконом,cancelled_driver,0.0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Ясно,Карта
T0009262,U00861,2026-02-08T14:23:00,2026-02-08T15:18:00,Казань,Казань,Эконом,completed,12.81,55.4,1.22,5.0,479.81,105.56,0.0,10.51,6.0,4.0,0.0,0.0,10.0,85.04,4.6,False,Пиковый спрос,Карта
T0009263,U00865,2025-09-04T13:43:00,2025-09-04T14:10:00,Екатеринбург,Екатеринбург,Эконом,completed,9.13,27.8,1.0,6.5,304.2,66.92,0.0,0.0,6.0,4.0,0.0,0.0,10.0,56.92,4.6,False,Ясно,Карта
T0009264,U00865,2025-09-13T21:25:00,2025-09-13T21:39:00,Екатеринбург,Екатеринбург,Эконом,completed,3.87,14.3,1.0,5.9,177.95,39.15,0.0,0.0,6.0,4.0,0.0,0.0,10.0,29.15,4.7,False,Ясно,Карта
T0009265,U00865,2025-11-18T10:30:00,2025-11-18T10:35:00,Екатеринбург,Екатеринбург,Эконом,completed,1.74,5.5,1.07,4.7,135.68,29.85,0.0,0.0,6.0,4.0,0.0,0.0,10.0,19.85,4.7,False,Пиковый спрос,Карта
T0009266,U00865,2026-02-07T09:15:00,2026-02-07T09:37:00,Екатеринбург,Екатеринбург,Эконом,completed,6.64,22.4,1.27,6.5,309.94,68.19,0.0,7.81,6.0,4.0,20.97,0.0,30.97,29.41,5.0,False,Пиковый спрос,Карта
T0009267,U00865,2026-02-22T09:55:00,2026-02-22T10:08:00,Екатеринбург,Екатеринбург,Эконом,completed,4.45,13.8,1.0,6.9,191.74,42.18,0.0,0.0,6.0,4.0,14.02,0.0,24.02,18.16,4.6,False,Ясно,Карта
T0009268,U00865,2026-03-28T06:57:00,2026-03-28T07:33:00,Екатеринбург,Екатеринбург,Эконом,completed,10.56,37.0,1.32,8.6,448.22,98.61,0.0,0.0,6.0,4.0,37.94,0.0,47.94,50.67,4.7,False,Дождь,Карта
T0009269,U00866,2025-08-15T11:28:00,2025-08-15T12:12:00,Екатеринбург,Екатеринбург,Эконом,completed,13.09,44.7,1.0,7.4,399.2,87.82,23.95,0.0,6.0,4.0,0.0,0.0,10.0,53.87,5.0,False,Ясно,Кошелек
T0009270,U00866,2025-08-19T07:19:00,2025-08-19T07:43:00,Екатеринбург,Екатеринбург,Эконом,completed,6.15,24.9,1.43,3.9,333.65,73.4,20.02,0.0,6.0,4.0,0.0,0.0,10.0,43.38,5.0,False,Дождь,Кошелек
