touch_id,user_id,touch_ts,touch_channel,campaign_id,campaign_type,offer_type,opened_flag,clicked_flag,converted_within_7d_flag,converted_trip_id,treatment_group_demo,touch_cost
M0004310,U00724,2025-08-01T00:00:00,Push,WEL_002,Welcome,5% скидка,True,True,False,,treatment_a,1.59
M0004311,U00724,2025-07-15T00:00:00,Email,SER_011,Service,15% скидка,False,False,False,,treatment_a,29.67
M0004312,U00724,2025-07-01T00:00:00,Push,RET_034,Retention,5% скидка,True,False,False,,treatment_b,15.52
M0004313,U00724,2025-06-18T00:00:00,Email,REA_015,Reactivation,20% скидка,True,False,False,,treatment_b,20.18
M0004314,U00724,2026-01-26T00:00:00,Email,DIS_034,Discount,Без оффера,True,False,False,,treatment_a,17.98
M0004315,U00724,2025-11-27T00:00:00,Email,DIS_032,Discount,Без оффера,True,True,False,,treatment_a,1.75
M0004316,U00725,2024-11-24T00:00:00,In-App,SER_037,Service,Без оффера,True,False,False,,treatment_a,12.06
M0004317,U00725,2025-08-05T00:00:00,SMS,DIS_005,Discount,20% скидка,False,False,False,,control,17.56
M0004318,U00725,2025-11-24T00:00:00,SMS,SER_037,Service,15% скидка,True,True,False,,treatment_a,1.48
M0004319,U00725,2026-02-18T00:00:00,Retargeting,REA_037,Reactivation,10% скидка,False,False,False,,treatment_b,16.42
M0004320,U00726,2025-07-15T00:00:00,Push,WEL_038,Welcome,Без оффера,True,False,False,,control,9.24
M0004321,U00726,2025-05-13T00:00:00,In-App,WEL_004,Welcome,Без оффера,True,False,False,,treatment_a,3.39
M0004322,U00726,2026-02-25T00:00:00,Retargeting,DIS_023,Discount,20% скидка,False,False,False,,treatment_b,24.87
M0004323,U00726,2025-07-31T00:00:00,Push,WEL_022,Welcome,10% скидка,False,False,False,,treatment_b,7.67
M0004324,U00726,2025-03-08T00:00:00,Push,SER_022,Service,5% скидка,False,False,False,,treatment_a,3.26
M0004325,U00726,2025-10-11T00:00:00,Push,RET_023,Retention,10% скидка,False,False,False,,treatment_a,15.58
M0004326,U00727,2025-05-16T00:00:00,In-App,SER_023,Service,10% скидка,True,False,False,,treatment_a,18.61
M0004327,U00727,2025-12-28T00:00:00,Email,SUB_032,Subscription,20% скидка,False,False,False,,treatment_b,24.42
M0004328,U00727,2025-03-01T00:00:00,Email,WEL_037,Welcome,10% скидка,False,False,False,,treatment_a,11.36
M0004329,U00727,2025-06-17T00:00:00,SMS,SUB_030,Subscription,Без оффера,True,False,False,,control,9.83
M0004330,U00727,2026-03-29T00:00:00,Email,REA_009,Reactivation,5% скидка,False,False,False,,treatment_a,3.07
M0004331,U00727,2025-08-04T00:00:00,In-App,RET_014,Retention,10% скидка,False,False,False,,treatment_a,23.63
M0004332,U00728,2026-03-27T00:00:00,Retargeting,WEL_035,Welcome,15% скидка,False,False,False,,treatment_b,27.97
M0004333,U00728,2026-02-21T00:00:00,In-App,RET_015,Retention,15% скидка,False,False,False,,treatment_b,12.57
M0004334,U00728,2026-03-23T00:00:00,Retargeting,WEL_004,Welcome,Без оффера,True,False,False,,control,25.44
M0004335,U00728,2026-03-30T00:00:00,Push,SUB_022,Subscription,Без оффера,True,False,False,,treatment_b,25.7
M0004336,U00728,2026-03-11T00:00:00,Push,SER_034,Service,5% скидка,False,False,False,,treatment_a,18.78
M0004337,U00728,2026-03-04T00:00:00,Push,SUB_013,Subscription,20% скидка,False,False,False,,treatment_b,31.89
M0004338,U00728,2026-03-06T00:00:00,In-App,DIS_027,Discount,5% скидка,True,True,False,,treatment_a,20.63
M0004339,U00728,2026-03-10T00:00:00,SMS,DIS_024,Discount,20% скидка,True,False,False,,treatment_a,27.06
M0004340,U00729,2026-02-09T00:00:00,Email,SUB_026,Subscription,Пробный Ride Pass,True,False,False,,treatment_a,14.69
M0004341,U00729,2026-03-02T00:00:00,Push,SER_024,Service,5% скидка,False,False,True,T0007854,treatment_a,10.27
M0004342,U00729,2026-02-19T00:00:00,Email,RET_025,Retention,Без оффера,False,False,False,,treatment_b,8.06
M0004343,U00729,2026-03-01T00:00:00,SMS,RET_026,Retention,5% скидка,False,False,False,,treatment_a,29.74
M0004344,U00729,2026-03-23T00:00:00,Email,RET_019,Retention,Без оффера,False,False,False,,treatment_a,21.43
M0004345,U00729,2026-02-09T00:00:00,Retargeting,RET_016,Retention,5% скидка,False,False,False,,treatment_a,27.53
M0004346,U00730,2026-02-07T00:00:00,Retargeting,RET_024,Retention,5% скидка,False,False,False,,treatment_b,7.48
M0004347,U00730,2025-07-31T00:00:00,SMS,SUB_014,Subscription,15% скидка,False,False,False,,treatment_a,9.11
M0004348,U00730,2025-02-19T00:00:00,Push,RET_029,Retention,15% скидка,False,False,False,,treatment_a,0.83
M0004349,U00730,2026-01-20T00:00:00,Push,DIS_014,Discount,Без оффера,True,False,False,,treatment_a,21.53
M0004350,U00730,2025-07-29T00:00:00,Push,REA_001,Reactivation,10% скидка,False,False,False,,treatment_a,24.19
M0004351,U00730,2025-10-03T00:00:00,Push,DIS_002,Discount,Без оффера,True,False,False,,control,0.88
M0004352,U00730,2025-03-23T00:00:00,In-App,WEL_009,Welcome,20% скидка,True,True,False,,control,13.26
M0004353,U00731,2025-10-17T00:00:00,Retargeting,DIS_037,Discount,10% скидка,False,False,False,,treatment_b,3.65
M0004354,U00731,2024-06-14T00:00:00,SMS,RET_001,Retention,10% скидка,False,False,False,,treatment_b,24.7
M0004355,U00731,2025-08-29T00:00:00,Push,DIS_030,Discount,10% скидка,False,False,False,,treatment_a,17.54
M0004356,U00731,2024-12-06T00:00:00,Email,REA_010,Reactivation,Пробный Ride Pass,False,False,False,,treatment_b,23.16
M0004357,U00731,2024-12-03T00:00:00,Push,REA_014,Reactivation,10% скидка,True,False,False,,treatment_b,18.41
M0004358,U00731,2025-04-22T00:00:00,Email,REA_001,Reactivation,5% скидка,False,False,False,,treatment_a,2.11
M0004359,U00731,2024-08-05T00:00:00,Retargeting,WEL_036,Welcome,5% скидка,False,False,False,,treatment_a,14.85
M0004360,U00732,2025-08-15T00:00:00,Retargeting,WEL_005,Welcome,15% скидка,False,False,False,,treatment_b,12.0
M0004361,U00732,2025-07-22T00:00:00,SMS,RET_009,Retention,Без оффера,False,False,False,,treatment_b,30.84
M0004362,U00732,2025-10-16T00:00:00,In-App,SER_018,Service,15% скидка,True,True,False,,control,17.66
M0004363,U00732,2025-12-17T00:00:00,Push,SER_031,Service,5% скидка,True,True,False,,treatment_a,22.24
M0004364,U00732,2025-07-03T00:00:00,Push,SUB_017,Subscription,15% скидка,False,False,False,,treatment_b,7.82
M0004365,U00733,2025-09-05T00:00:00,Push,WEL_007,Welcome,Пробный Ride Pass,False,False,False,,treatment_a,7.07
M0004366,U00733,2026-01-01T00:00:00,Email,SUB_027,Subscription,15% скидка,True,True,False,,control,25.27
M0004367,U00733,2026-02-23T00:00:00,In-App,WEL_039,Welcome,10% скидка,True,False,False,,treatment_a,20.66
M0004368,U00734,2026-01-21T00:00:00,Push,DIS_017,Discount,Без оффера,True,False,False,,treatment_a,21.93
M0004369,U00734,2026-01-26T00:00:00,Push,DIS_010,Discount,15% скидка,False,False,False,,treatment_a,25.11
M0004370,U00734,2025-10-08T00:00:00,SMS,DIS_033,Discount,10% скидка,False,False,False,,treatment_a,15.97
M0004371,U00734,2025-12-21T00:00:00,SMS,REA_038,Reactivation,5% скидка,True,False,False,,treatment_a,8.7
M0004372,U00734,2025-06-26T00:00:00,SMS,WEL_036,Welcome,Без оффера,False,False,False,,treatment_a,14.37
M0004373,U00734,2025-08-12T00:00:00,Retargeting,REA_024,Reactivation,15% скидка,False,False,False,,control,6.25
M0004374,U00734,2025-07-22T00:00:00,Email,REA_021,Reactivation,Без оффера,False,False,False,,treatment_b,14.63
M0004375,U00735,2025-12-17T00:00:00,Email,REA_028,Reactivation,10% скидка,False,False,False,,control,25.78
M0004376,U00735,2025-03-10T00:00:00,Email,WEL_003,Welcome,20% скидка,True,True,False,,control,15.34
M0004377,U00735,2025-06-11T00:00:00,Push,DIS_028,Discount,20% скидка,True,True,False,,treatment_a,28.94
M0004378,U00735,2025-02-01T00:00:00,Retargeting,REA_028,Reactivation,20% скидка,False,False,False,,treatment_b,0.85
M0004379,U00735,2024-07-10T00:00:00,In-App,DIS_029,Discount,Пробный Ride Pass,False,False,False,,treatment_b,6.22
M0004380,U00736,2026-03-28T00:00:00,Email,RET_013,Retention,Без оффера,False,False,False,,control,16.5
M0004381,U00736,2026-03-22T00:00:00,Email,RET_033,Retention,20% скидка,False,False,False,,control,4.74
M0004382,U00737,2025-08-25T00:00:00,In-App,SUB_039,Subscription,Без оффера,True,True,False,,treatment_a,9.14
M0004383,U00737,2025-09-08T00:00:00,Retargeting,SUB_008,Subscription,Пробный Ride Pass,False,False,False,,treatment_a,11.01
M0004384,U00737,2025-12-22T00:00:00,Retargeting,DIS_007,Discount,10% скидка,False,False,False,,treatment_a,22.99
M0004385,U00737,2025-08-27T00:00:00,Retargeting,DIS_004,Discount,20% скидка,False,False,False,,treatment_a,9.13
M0004386,U00737,2026-02-03T00:00:00,Push,RET_033,Retention,Без оффера,True,True,False,,treatment_b,8.12
M0004387,U00737,2025-11-02T00:00:00,In-App,SER_039,Service,Пробный Ride Pass,True,True,False,,treatment_a,13.67
M0004388,U00737,2025-11-07T00:00:00,SMS,DIS_027,Discount,15% скидка,True,False,False,,treatment_b,25.36
M0004389,U00738,2025-05-25T00:00:00,Email,WEL_022,Welcome,5% скидка,True,False,False,,treatment_a,1.77
M0004390,U00738,2025-11-27T00:00:00,Retargeting,DIS_007,Discount,Без оффера,False,False,False,,treatment_b,15.21
M0004391,U00738,2025-02-07T00:00:00,In-App,REA_037,Reactivation,Без оффера,False,False,False,,control,6.81
M0004392,U00738,2026-03-07T00:00:00,Push,SUB_026,Subscription,Без оффера,True,False,False,,treatment_b,6.15
M0004393,U00738,2025-06-09T00:00:00,In-App,REA_030,Reactivation,Без оффера,True,False,False,,treatment_a,8.99
M0004394,U00738,2025-02-02T00:00:00,Email,DIS_022,Discount,10% скидка,False,False,False,,treatment_a,24.72
M0004395,U00738,2025-01-21T00:00:00,Email,RET_027,Retention,5% скидка,False,False,False,,treatment_b,19.98
M0004396,U00739,2024-12-27T00:00:00,Push,REA_031,Reactivation,15% скидка,False,False,False,,treatment_a,21.86
M0004397,U00739,2024-05-14T00:00:00,Push,SER_002,Service,5% скидка,False,False,False,,treatment_a,29.89
M0004398,U00739,2025-10-17T00:00:00,Push,RET_016,Retention,Без оффера,False,False,False,,treatment_a,8.46
M0004399,U00739,2025-04-12T00:00:00,Push,WEL_006,Welcome,15% скидка,False,False,False,,treatment_a,29.93
M0004400,U00739,2024-08-16T00:00:00,In-App,RET_016,Retention,Пробный Ride Pass,True,False,False,,treatment_a,22.74
M0004401,U00739,2024-04-10T00:00:00,Email,WEL_007,Welcome,Без оффера,False,False,False,,control,19.32
M0004402,U00739,2025-05-16T00:00:00,Email,DIS_024,Discount,10% скидка,False,False,False,,control,10.49
M0004403,U00739,2025-01-04T00:00:00,SMS,RET_019,Retention,Без оффера,True,False,False,,treatment_b,16.79
M0004404,U00740,2025-09-28T00:00:00,Email,WEL_028,Welcome,Без оффера,True,False,False,,treatment_b,24.79
M0004405,U00740,2024-12-16T00:00:00,Push,RET_012,Retention,Без оффера,False,False,False,,control,23.75
M0004406,U00740,2025-04-12T00:00:00,Push,DIS_027,Discount,Пробный Ride Pass,True,False,False,,treatment_a,1.57
M0004407,U00740,2025-07-07T00:00:00,Email,WEL_010,Welcome,Без оффера,False,False,False,,control,5.81
M0004408,U00741,2026-01-17T00:00:00,Retargeting,REA_011,Reactivation,15% скидка,False,False,False,,treatment_a,29.62
M0004409,U00741,2025-12-05T00:00:00,Retargeting,WEL_020,Welcome,5% скидка,False,False,False,,treatment_b,3.81
M0004410,U00741,2025-11-22T00:00:00,In-App,SUB_019,Subscription,Без оффера,True,False,False,,treatment_b,1.04
M0004411,U00741,2026-01-13T00:00:00,Retargeting,WEL_028,Welcome,15% скидка,True,False,False,,treatment_b,14.86
M0004412,U00741,2026-02-03T00:00:00,Push,SUB_022,Subscription,Без оффера,False,False,False,,treatment_a,25.19
M0004413,U00741,2026-02-01T00:00:00,In-App,RET_002,Retention,Без оффера,True,False,False,,control,2.57
M0004414,U00741,2025-11-23T00:00:00,Push,DIS_016,Discount,15% скидка,False,False,False,,treatment_a,19.04
M0004415,U00741,2025-12-05T00:00:00,Push,RET_015,Retention,5% скидка,False,False,False,,treatment_a,3.6
M0004416,U00741,2026-01-08T00:00:00,Push,DIS_022,Discount,Пробный Ride Pass,False,False,False,,treatment_a,14.08
M0004417,U00742,2025-01-04T00:00:00,Push,SUB_007,Subscription,Без оффера,True,True,True,T0007968,treatment_a,18.5
M0004418,U00743,2026-03-10T00:00:00,Retargeting,DIS_003,Discount,Без оффера,False,False,False,,treatment_a,27.8
M0004419,U00743,2026-03-30T00:00:00,SMS,DIS_005,Discount,20% скидка,True,True,False,,treatment_b,26.4
M0004420,U00743,2026-01-24T00:00:00,Retargeting,REA_008,Reactivation,20% скидка,False,False,False,,treatment_a,24.15
M0004421,U00743,2026-03-07T00:00:00,Email,RET_025,Retention,5% скидка,False,False,False,,treatment_b,23.47
M0004422,U00743,2026-03-12T00:00:00,In-App,WEL_023,Welcome,5% скидка,True,False,False,,treatment_a,29.94
M0004423,U00744,2025-11-06T00:00:00,SMS,RET_007,Retention,Без оффера,False,False,False,,treatment_a,14.27
M0004424,U00744,2025-09-14T00:00:00,In-App,DIS_019,Discount,15% скидка,True,False,True,T0008004,treatment_a,8.23
M0004425,U00744,2025-10-09T00:00:00,Email,DIS_031,Discount,15% скидка,False,False,False,,control,25.49
M0004426,U00744,2025-05-13T00:00:00,Email,DIS_007,Discount,Пробный Ride Pass,False,False,False,,treatment_b,10.6
M0004427,U00745,2024-12-17T00:00:00,In-App,SER_004,Service,Без оффера,True,False,False,,treatment_a,30.47
M0004428,U00745,2025-02-23T00:00:00,Push,DIS_024,Discount,Без оффера,False,False,False,,treatment_a,28.67
M0004429,U00745,2025-08-13T00:00:00,Push,REA_007,Reactivation,10% скидка,False,False,False,,control,25.97
M0004430,U00745,2024-09-23T00:00:00,SMS,REA_028,Reactivation,Пробный Ride Pass,False,False,False,,treatment_a,27.91
M0004431,U00745,2024-12-02T00:00:00,Retargeting,DIS_039,Discount,Без оффера,False,False,False,,treatment_a,6.74
M0004432,U00745,2025-03-09T00:00:00,Push,WEL_003,Welcome,Пробный Ride Pass,False,False,False,,treatment_a,16.87
M0004433,U00745,2025-11-27T00:00:00,SMS,DIS_018,Discount,Без оффера,False,False,False,,treatment_a,2.28
M0004434,U00746,2025-08-23T00:00:00,In-App,WEL_036,Welcome,20% скидка,True,False,False,,treatment_b,5.48
M0004435,U00746,2025-09-08T00:00:00,Email,REA_001,Reactivation,20% скидка,False,False,False,,treatment_b,19.76
M0004436,U00746,2025-05-31T00:00:00,Email,DIS_026,Discount,5% скидка,True,True,False,,treatment_b,3.85
M0004437,U00746,2025-12-02T00:00:00,Push,DIS_006,Discount,Без оффера,True,False,False,,treatment_a,13.53
M0004438,U00746,2025-05-05T00:00:00,In-App,REA_021,Reactivation,Пробный Ride Pass,True,True,False,,treatment_a,13.49
M0004439,U00747,2026-01-29T00:00:00,Email,DIS_035,Discount,15% скидка,True,True,False,,treatment_b,30.89
M0004440,U00747,2025-08-12T00:00:00,Retargeting,REA_028,Reactivation,Без оффера,False,False,False,,treatment_a,6.27
M0004441,U00747,2025-11-28T00:00:00,In-App,DIS_024,Discount,10% скидка,True,False,False,,treatment_a,11.72
M0004442,U00748,2026-02-08T00:00:00,Retargeting,RET_007,Retention,10% скидка,False,False,False,,treatment_b,31.98
M0004443,U00748,2025-12-13T00:00:00,Email,REA_038,Reactivation,Без оффера,True,False,False,,treatment_b,27.85
M0004444,U00748,2025-12-22T00:00:00,In-App,WEL_014,Welcome,10% скидка,True,True,False,,control,23.32
M0004445,U00748,2026-03-09T00:00:00,Push,WEL_005,Welcome,10% скидка,True,False,False,,control,28.42
M0004446,U00748,2026-03-23T00:00:00,Push,SUB_027,Subscription,15% скидка,True,True,False,,control,12.78
M0004447,U00748,2025-11-20T00:00:00,SMS,WEL_001,Welcome,5% скидка,True,True,False,,treatment_a,1.96
M0004448,U00748,2025-11-27T00:00:00,In-App,DIS_010,Discount,10% скидка,True,False,False,,treatment_a,28.15
M0004449,U00748,2025-12-05T00:00:00,Email,SUB_030,Subscription,15% скидка,False,False,False,,treatment_a,13.89
M0004450,U00748,2025-12-17T00:00:00,SMS,DIS_021,Discount,15% скидка,False,False,False,,control,25.82
M0004451,U00749,2026-01-18T00:00:00,Email,RET_018,Retention,10% скидка,False,False,False,,treatment_b,4.59
M0004452,U00749,2025-01-20T00:00:00,In-App,DIS_035,Discount,15% скидка,True,True,False,,control,29.29
M0004453,U00749,2025-11-12T00:00:00,Email,WEL_029,Welcome,Без оффера,True,True,False,,treatment_a,6.08
M0004454,U00749,2026-01-20T00:00:00,Push,RET_004,Retention,5% скидка,True,False,False,,treatment_b,3.43
M0004455,U00749,2025-07-06T00:00:00,Push,RET_032,Retention,15% скидка,True,True,True,T0008045,treatment_b,8.82
M0004456,U00749,2025-10-21T00:00:00,Push,REA_010,Reactivation,Без оффера,True,False,False,,treatment_a,23.91
M0004457,U00749,2025-01-27T00:00:00,Push,DIS_028,Discount,10% скидка,True,False,False,,treatment_a,2.78
M0004458,U00749,2025-03-27T00:00:00,Push,DIS_039,Discount,5% скидка,True,False,False,,treatment_a,6.44
M0004459,U00749,2025-12-18T00:00:00,Push,DIS_034,Discount,10% скидка,True,True,False,,treatment_a,19.81
M0004460,U00749,2026-03-11T00:00:00,Email,REA_037,Reactivation,Пробный Ride Pass,False,False,False,,treatment_b,7.69
M0004461,U00750,2025-11-25T00:00:00,Push,WEL_038,Welcome,5% скидка,False,False,False,,treatment_a,31.87
M0004462,U00750,2026-03-30T00:00:00,Push,SER_035,Service,15% скидка,False,False,False,,treatment_a,25.59
M0004463,U00750,2025-11-28T00:00:00,Push,WEL_001,Welcome,5% скидка,True,True,False,,treatment_b,22.56
M0004464,U00750,2026-03-14T00:00:00,Retargeting,REA_038,Reactivation,Без оффера,False,False,False,,control,7.78
M0004465,U00750,2026-03-29T00:00:00,Push,DIS_009,Discount,20% скидка,True,False,False,,treatment_a,17.6
M0004466,U00751,2026-03-25T00:00:00,Email,RET_017,Retention,15% скидка,False,False,False,,treatment_a,14.11
